chr,pos_v5,SNP_newID,cM,cM_norm
Chr8,120335181,M5807,65.8,65.39999999999999
Chr8,120713477,M5808,66.0,65.6
Chr8,121036241,M5809,66.2,65.8
Chr8,121942504,M5812,66.8,66.39999999999999
Chr8,124315447,M5814,67.2,66.8
Chr8,125602552,M5816,67.6,67.19999999999999
Chr8,126955953,M5817,67.8,67.39999999999999
Chr8,127431254,M5818,68.0,67.6
Chr8,127890581,M5819,68.2,67.8
Chr8,128353691,M5820,68.4,68.0
Chr8,128815514,M5821,68.6,68.19999999999999
Chr8,129286187,M5822,68.8,68.39999999999999
Chr8,129888530,M5823,69.0,68.6
Chr8,130397461,M5824,69.2,68.8
Chr8,130980422,M5825,69.4,69.0
Chr8,132202460,M5826,69.6,69.19999999999999
Chr8,132943565,M5827,69.8,69.39999999999999
Chr8,133691633,M5828,70.0,69.6
Chr8,134486227,M5829,70.2,69.8
Chr8,135770076,M5831,70.6,70.19999999999999
Chr8,136326409,M5832,70.8,70.39999999999999
Chr8,136861973,M5833,71.0,70.6
Chr8,138270284,M5836,71.6,71.19999999999999
Chr8,138573842,M5837,71.8,71.39999999999999
Chr8,138838230,M5838,72.0,71.6
Chr8,139146168,M5839,72.2,71.8
Chr8,140053854,M5842,72.8,72.39999999999999
Chr8,141029104,M5845,73.4,73.0
Chr8,141344677,M5846,73.6,73.19999999999999
Chr8,141651080,M5847,73.8,73.39999999999999
Chr8,141981510,M5848,74.0,73.6
Chr8,142238335,M5849,74.2,73.8
Chr8,142439614,M5850,74.4,74.0
Chr8,142645148,M5851,74.6,74.19999999999999
Chr8,143427661,M5855,75.4,75.0
Chr8,143862485,M5857,75.8,75.39999999999999
Chr8,144093540,M5858,76.0,75.6
Chr8,144345788,M5859,76.2,75.8
Chr8,144599971,M5860,76.4,76.0
Chr8,145271536,M5863,77.0,76.6
Chr8,145514206,M5864,77.2,76.8
Chr8,145985715,M5866,77.6,77.19999999999999
Chr8,146239504,M5867,77.8,77.39999999999999
Chr8,146473576,M5868,78.0,77.6
Chr8,146715834,M5869,78.2,77.8
Chr8,147908428,M5874,79.2,78.8
Chr8,148411533,M5876,79.6,79.19999999999999
Chr8,148636525,M5877,79.8,79.39999999999999
Chr8,149086650,M5879,80.2,79.8
Chr8,149322498,M5880,80.4,80.0
Chr8,150161814,M5882,80.8,80.39999999999999
Chr8,150786545,M5883,81.0,80.6
Chr8,151409677,M5884,81.2,80.8
Chr8,152409641,M5887,81.8,81.39999999999999
Chr8,152644953,M5888,82.0,81.6
Chr8,153378986,M5890,82.4,82.0
Chr8,153503451,M5891,82.6,82.19999999999999
Chr8,153617197,M5892,82.8,82.39999999999999
Chr8,153732578,M5893,83.0,82.6
Chr8,153843223,M5894,83.2,82.8
Chr8,153954820,M5895,83.4,83.0
Chr8,154550722,M5900,84.4,84.0
Chr8,154669759,M5901,84.6,84.19999999999999
Chr8,154906519,M5903,85.0,84.6
Chr8,155034563,M5904,85.2,84.8
Chr8,155158366,M5905,85.4,85.0
Chr8,155413372,M5907,85.8,85.39999999999999
Chr8,155535456,M5908,86.0,85.6
Chr8,155656082,M5909,86.2,85.8
Chr8,155777784,M5910,86.4,86.0
Chr8,155922196,M5911,86.6,86.19999999999999
Chr8,156043399,M5912,86.8,86.39999999999999
Chr8,156236433,M5930,90.4,90.0
Chr8,156334362,M5931,90.6,90.19999999999999
Chr8,156432998,M5932,90.8,90.39999999999999
Chr8,156538990,M5933,91.0,90.6
Chr8,156694567,M5934,91.2,90.8
Chr8,156927411,M5935,91.4,91.0
Chr8,157443335,M5937,91.8,91.39999999999999
Chr8,157587244,M5938,92.0,91.6
Chr8,157650475,M5939,92.2,91.8
Chr8,157717829,M5940,92.4,92.0
Chr8,157827793,M5941,92.6,92.19999999999999
Chr8,157905162,M5942,92.8,92.39999999999999
Chr8,157972257,M5944,93.2,92.8
Chr8,158025675,M5945,93.4,93.0
Chr8,158089632,M5946,93.6,93.19999999999999
Chr8,158217378,M5948,94.0,93.6
Chr8,158506630,M5953,95.0,94.6
Chr8,158569963,M5954,95.2,94.8
Chr8,158818788,M5957,95.8,95.39999999999999
Chr8,158895146,M5958,96.0,95.6
Chr8,158989426,M5959,96.2,95.8
Chr8,159041408,M5960,96.4,96.0
Chr8,159058275,M5961,96.6,96.19999999999999
Chr8,159079051,M5962,96.8,96.39999999999999
Chr8,159099826,M5963,97.0,96.6
Chr8,159144049,M5965,97.4,97.0
Chr8,159165545,M5966,97.6,97.19999999999999
Chr8,159186322,M5967,97.8,97.39999999999999
Chr8,159207102,M5968,98.0,97.6
Chr8,159274694,M5969,98.2,97.8
Chr8,159335248,M5970,98.4,98.0
Chr8,159403279,M5971,98.6,98.19999999999999
Chr8,159463694,M5972,98.8,98.39999999999999
Chr8,159569328,M5974,99.2,98.8
Chr8,159742080,M5977,99.8,99.39999999999999
Chr8,159807341,M5978,100.0,99.6
Chr8,159867535,M5979,100.2,99.8
Chr8,159927823,M5980,100.4,100.0
Chr8,159987447,M5981,100.6,100.19999999999999
Chr8,160049712,M5982,100.8,100.39999999999999
Chr8,160117209,M5983,101.0,100.6
Chr8,160243620,M5985,101.4,101.0
Chr8,160297690,M5986,101.6,101.19999999999999
Chr8,160362303,M5987,101.8,101.39999999999999
Chr8,160427497,M5988,102.0,101.6
Chr8,160487361,M5989,102.2,101.8
Chr8,160546619,M5990,102.4,102.0
Chr8,160606339,M5991,102.6,102.19999999999999
Chr8,160643820,M5993,103.0,102.6
Chr8,160702848,M5994,103.2,102.8
Chr8,160763607,M5995,103.4,103.0
Chr8,160833403,M5996,103.6,103.19999999999999
Chr8,160922905,M5997,103.8,103.39999999999999
Chr8,160996899,M5998,104.0,103.6
Chr8,161135950,M6000,104.4,104.0
Chr8,161278115,M6002,104.8,104.39999999999999
Chr8,161351939,M6003,105.0,104.6
Chr8,161487229,M6005,105.4,105.0
Chr8,161558172,M6006,105.6,105.19999999999999
Chr8,161627456,M6007,105.8,105.39999999999999
Chr8,161699418,M6008,106.0,105.6
Chr8,161773481,M6009,106.2,105.8
Chr8,161847485,M6010,106.4,106.0
Chr8,161921547,M6011,106.6,106.19999999999999
Chr8,161982387,M6012,106.8,106.39999999999999
Chr8,162022071,M6014,107.2,106.8
Chr8,162074993,M6015,107.4,107.0
Chr8,162177716,M6016,107.6,107.19999999999999
Chr8,162227843,M6017,107.8,107.39999999999999
Chr8,162276579,M6018,108.0,107.6
Chr8,162324318,M6019,108.2,107.8
Chr8,162372162,M6020,108.4,108.0
Chr8,162421299,M6021,108.6,108.19999999999999
Chr8,162470778,M6022,108.8,108.39999999999999
Chr8,162518769,M6023,109.0,108.6
Chr8,162566502,M6024,109.2,108.8
Chr8,162614348,M6025,109.4,109.0
Chr8,162656607,M6026,109.6,109.19999999999999
Chr8,162706392,M6027,109.8,109.39999999999999
Chr8,162756193,M6028,110.0,109.6
Chr8,162803660,M6029,110.2,109.8
Chr8,162855090,M6030,110.4,110.0
Chr8,162898263,M6031,110.6,110.19999999999999
Chr8,162951820,M6032,110.8,110.39999999999999
Chr8,163006916,M6033,111.0,110.6
Chr8,163059578,M6034,111.2,110.8
Chr8,163107582,M6035,111.4,111.0
Chr8,163156305,M6036,111.6,111.19999999999999
Chr8,163202882,M6037,111.8,111.39999999999999
Chr8,163249529,M6038,112.0,111.6
Chr8,163302535,M6039,112.2,111.8
Chr8,163350107,M6040,112.4,112.0
Chr8,163399584,M6041,112.6,112.19999999999999
Chr8,163446078,M6042,112.8,112.39999999999999
Chr8,163546446,M6044,113.2,112.8
Chr8,163592852,M6045,113.4,113.0
Chr8,163633112,M6046,113.6,113.19999999999999
Chr8,163687733,M6047,113.8,113.39999999999999
Chr8,163735424,M6048,114.0,113.6
Chr8,163779283,M6049,114.2,113.8
Chr8,163825511,M6050,114.4,114.0
Chr8,163890964,M6051,114.6,114.19999999999999
Chr8,163938620,M6052,114.8,114.39999999999999
Chr8,163981343,M6053,115.0,114.6
Chr8,164030798,M6054,115.2,114.8
Chr8,164079795,M6055,115.4,115.0
Chr8,164126722,M6056,115.6,115.19999999999999
Chr8,164165418,M6057,115.8,115.39999999999999
Chr8,164253980,M6059,116.2,115.8
Chr8,164301950,M6060,116.4,116.0
Chr8,164342011,M6061,116.6,116.19999999999999
Chr8,164389855,M6062,116.8,116.39999999999999
Chr8,164446959,M6063,117.0,116.6
Chr8,164494462,M6064,117.2,116.8
Chr8,164549539,M6065,117.4,117.0
Chr8,164620162,M6066,117.6,117.19999999999999
Chr8,164700266,M6070,118.4,118.0
Chr8,164767405,M6071,118.6,118.19999999999999
Chr8,164815935,M6072,118.8,118.39999999999999
Chr8,164861332,M6073,119.0,118.6
Chr8,164889270,M6074,119.2,118.8
Chr8,164917854,M6075,119.4,119.0
Chr8,164944443,M6076,119.6,119.19999999999999
Chr8,164969978,M6077,119.8,119.39999999999999
Chr8,164991526,M6078,120.0,119.6
Chr8,165019696,M6079,120.2,119.8
Chr8,165047610,M6080,120.4,120.0
Chr8,165083618,M6081,120.6,120.19999999999999
Chr8,165111788,M6082,120.8,120.39999999999999
Chr8,165137274,M6083,121.0,120.6
Chr8,165164791,M6084,121.2,120.8
Chr8,165192961,M6085,121.4,121.0
Chr8,165221137,M6086,121.6,121.19999999999999
Chr8,165249312,M6087,121.8,121.39999999999999
Chr8,165276976,M6088,122.0,121.6
Chr8,165305092,M6089,122.2,121.8
Chr8,165334463,M6090,122.4,122.0
Chr8,165363562,M6091,122.6,122.19999999999999
Chr8,165393113,M6092,122.8,122.39999999999999
Chr8,165421283,M6093,123.0,122.6
Chr8,165466808,M6094,123.2,122.8
Chr8,165517643,M6095,123.4,123.0
Chr8,165568459,M6096,123.6,123.19999999999999
Chr8,165619269,M6097,123.8,123.39999999999999
Chr8,165713627,M6099,124.2,123.8
Chr8,165763105,M6100,124.4,124.0
Chr8,165860746,M6102,124.8,124.39999999999999
Chr8,165930000,M6104,125.2,124.8
Chr8,165978434,M6105,125.4,125.0
Chr8,166027966,M6106,125.6,125.19999999999999
Chr8,166077439,M6107,125.8,125.39999999999999
Chr8,166128660,M6108,126.0,125.6
Chr8,166176716,M6109,126.2,125.8
Chr8,166224884,M6110,126.4,126.0
Chr8,166273657,M6111,126.6,126.19999999999999
Chr8,166328467,M6112,126.8,126.39999999999999
Chr8,166378800,M6113,127.0,126.6
Chr8,166423599,M6114,127.2,126.8
Chr8,166493423,M6115,127.4,127.0
Chr8,166764206,M6118,128.0,127.6
Chr8,166887012,M6119,128.2,127.79999999999998
Chr8,166948027,M6120,128.4,128.0
Chr8,167012516,M6121,128.6,128.2
Chr8,167079191,M6122,128.8,128.4
Chr8,167270933,M6125,129.4,129.0
Chr8,167336051,M6126,129.6,129.2
Chr8,167388542,M6127,129.8,129.4
Chr8,167438998,M6128,130.0,129.6
Chr8,167483480,M6129,130.2,129.79999999999998
Chr8,167535071,M6130,130.4,130.0
Chr8,167638755,M6132,130.8,130.4
Chr8,167691128,M6133,131.0,130.6
Chr8,167801875,M6135,131.4,131.0
Chr8,167849457,M6136,131.6,131.2
Chr8,167901323,M6137,131.8,131.4
Chr8,167953222,M6138,132.0,131.6
Chr8,168005115,M6139,132.2,131.79999999999998
Chr8,168056012,M6140,132.4,132.0
Chr8,168161400,M6142,132.8,132.4
Chr8,168213103,M6143,133.0,132.6
Chr8,168264979,M6144,133.2,132.79999999999998
Chr8,168317241,M6145,133.4,133.0
Chr8,168369375,M6146,133.6,133.2
Chr8,168422328,M6147,133.8,133.4
Chr8,168485321,M6148,134.0,133.6
Chr8,168538026,M6149,134.2,133.79999999999998
Chr8,168594277,M6150,134.4,134.0
Chr8,168641808,M6151,134.6,134.2
Chr8,168691997,M6152,134.8,134.4
Chr8,168765317,M6153,135.0,134.6
Chr8,168820476,M6154,135.2,134.79999999999998
Chr8,168935858,M6156,135.6,135.2
Chr8,168993273,M6157,135.8,135.4
Chr8,169082807,M6159,136.2,135.79999999999998
Chr8,169134763,M6160,136.4,136.0
Chr8,169199847,M6161,136.6,136.2
Chr8,169251650,M6162,136.8,136.4
Chr8,169303720,M6163,137.0,136.6
Chr9,365339,M6183,-5.2,0.0
Chr9,453397,M6184,-5.0,0.20000000000000018
Chr9,529775,M6185,-4.8,0.40000000000000036
Chr9,615052,M6186,-4.6,0.6000000000000005
Chr9,1137425,M6191,-3.6,1.6
Chr9,1224540,M6192,-3.4,1.8000000000000003
Chr9,1310697,M6193,-3.2,2.0
Chr9,1388123,M6194,-3.0,2.2
Chr9,1488374,M6195,-2.8,2.4000000000000004
Chr9,1614131,M6196,-2.6,2.6
Chr9,1685349,M6197,-2.4,2.8000000000000003
Chr9,1733407,M6198,-2.2,3.0
Chr9,1819844,M6199,-2.0,3.2
Chr9,1905120,M6200,-1.8,3.4000000000000004
Chr9,1985792,M6201,-1.6,3.6
Chr9,2070458,M6202,-1.4,3.8000000000000003
Chr9,2156567,M6203,-1.2,4.0
Chr9,2243039,M6204,-1.0,4.2
Chr9,2322435,M6205,-0.8,4.4
Chr9,2493778,M6207,-0.4,4.8
Chr9,2589524,M6208,-0.2,5.0
Chr9,2698677,M6209,1.28e-15,5.200000000000001
Chr9,2819509,M6211,0.4,5.6000000000000005
Chr9,3071087,M6214,1.0,6.2
Chr9,3149658,M6215,1.2,6.4
Chr9,3306842,M6216,1.4,6.6
Chr9,3404945,M6217,1.6,6.800000000000001
Chr9,3555102,M6219,2.0,7.2
Chr9,3744097,M6221,2.4,7.6
Chr9,3821168,M6222,2.6,7.800000000000001
Chr9,3898417,M6223,2.8,8.0
Chr9,3976928,M6224,3.0,8.2
Chr9,4055437,M6225,3.2,8.4
Chr9,4131681,M6226,3.4,8.6
Chr9,4210287,M6227,3.6,8.8
Chr9,4288796,M6228,3.8,9.0
Chr9,4367343,M6229,4.0,9.2
Chr9,4444014,M6230,4.2,9.4
Chr9,4519969,M6231,4.4,9.600000000000001
Chr9,4598431,M6232,4.6,9.8
Chr9,4671043,M6233,4.8,10.0
Chr9,4826135,M6235,5.2,10.4
Chr9,4901588,M6236,5.4,10.600000000000001
Chr9,4978618,M6237,5.6,10.8
Chr9,5129509,M6239,6.0,11.2
Chr9,5210837,M6240,6.2,11.4
Chr9,5359300,M6242,6.6,11.8
Chr9,5437276,M6243,6.8,12.0
Chr9,5585433,M6245,7.2,12.4
Chr9,5666408,M6246,7.4,12.600000000000001
Chr9,5805316,M6248,7.8,13.0
Chr9,5883731,M6249,8.0,13.2
Chr9,6003651,M6250,8.2,13.399999999999999
Chr9,6082063,M6251,8.4,13.600000000000001
Chr9,6158295,M6252,8.6,13.8
Chr9,6233788,M6253,8.8,14.0
Chr9,6311356,M6254,9.0,14.2
Chr9,6381701,M6255,9.2,14.399999999999999
Chr9,6469814,M6256,9.4,14.600000000000001
Chr9,6555524,M6257,9.6,14.8
Chr9,6623066,M6258,9.8,15.0
Chr9,6702223,M6259,10.0,15.2
Chr9,6892898,M6261,10.4,15.600000000000001
Chr9,6973710,M6262,10.6,15.8
Chr9,7078552,M6263,10.8,16.0
Chr9,7156938,M6264,11.0,16.2
Chr9,7235361,M6265,11.2,16.4
Chr9,7314726,M6266,11.4,16.6
Chr9,7382623,M6267,11.6,16.8
Chr9,7459999,M6268,11.8,17.0
Chr9,7538518,M6269,12.0,17.2
Chr9,7695717,M6271,12.4,17.6
Chr9,7809791,M6272,12.6,17.8
Chr9,7905536,M6273,12.8,18.0
Chr9,8109490,M6275,13.2,18.4
Chr9,8216744,M6276,13.4,18.6
Chr9,8318054,M6277,13.6,18.8
Chr9,8415845,M6278,13.8,19.0
Chr9,8430552,M6279,14.0,19.2
Chr9,8619989,M6281,14.4,19.6
Chr9,8696773,M6282,14.6,19.8
Chr9,8771891,M6283,14.8,20.0
Chr9,8856158,M6284,15.0,20.2
Chr9,8925800,M6285,15.2,20.4
Chr9,9001154,M6286,15.4,20.6
Chr9,9155742,M6288,15.8,21.0
Chr9,9281043,M6290,16.2,21.4
Chr9,9355971,M6291,16.4,21.599999999999998
Chr9,9428589,M6292,16.6,21.8
Chr9,9591564,M6294,17.0,22.2
Chr9,9740189,M6296,17.4,22.599999999999998
Chr9,9816712,M6297,17.6,22.8
Chr9,9883477,M6298,17.8,23.0
Chr9,9987014,M6299,18.0,23.2
Chr9,10067937,M6300,18.2,23.4
Chr9,10164249,M6301,18.4,23.599999999999998
Chr9,10194586,M6302,18.6,23.8
Chr9,10253584,M6303,18.8,24.0
Chr9,10313429,M6304,19.0,24.2
Chr9,10373573,M6305,19.2,24.4
Chr9,10430830,M6306,19.4,24.599999999999998
Chr9,10492251,M6307,19.6,24.8
Chr9,10544312,M6308,19.8,25.0
Chr9,10601988,M6309,20.0,25.2
Chr9,10662041,M6310,20.2,25.4
Chr9,10752129,M6311,20.4,25.599999999999998
Chr9,10857815,M6312,20.6,25.8
Chr9,11013281,M6313,20.8,26.0
Chr9,11123012,M6314,21.0,26.2
Chr9,11216108,M6315,21.2,26.4
Chr9,11422291,M6317,21.6,26.8
Chr9,11615435,M6319,22.0,27.2
Chr9,11715442,M6320,22.2,27.4
Chr9,11815784,M6321,22.4,27.599999999999998
Chr9,12014446,M6323,22.8,28.0
Chr9,12114049,M6324,23.0,28.2
Chr9,12316935,M6326,23.4,28.599999999999998
Chr9,12413758,M6327,23.6,28.8
Chr9,12530932,M6328,23.8,29.0
Chr9,12645157,M6329,24.0,29.2
Chr9,13459419,M6337,25.6,30.8
Chr9,13923316,M6341,26.4,31.599999999999998
Chr9,14209060,M6344,27.0,32.2
Chr9,14295946,M6345,27.2,32.4
Chr9,14546750,M6348,27.8,33.0
Chr9,14629761,M6349,28.0,33.2
Chr9,14710039,M6350,28.2,33.4
Chr9,14832443,M6352,28.6,33.800000000000004
Chr9,14902146,M6353,28.8,34.0
Chr9,14981576,M6354,29.0,34.2
Chr9,15032235,M6355,29.2,34.4
Chr9,15104409,M6356,29.4,34.6
Chr9,15176289,M6357,29.6,34.800000000000004
Chr9,15236876,M6358,29.8,35.0
Chr9,15316339,M6359,30.0,35.2
Chr9,15356529,M6360,30.2,35.4
Chr9,15567696,M6361,30.4,35.6
Chr9,15747496,M6362,30.6,35.800000000000004
Chr9,15935115,M6363,30.8,36.0
Chr9,16124018,M6364,31.0,36.2
Chr9,16270766,M6365,31.2,36.4
Chr9,16405417,M6366,31.4,36.6
Chr9,16552327,M6367,31.6,36.800000000000004
Chr9,16707007,M6368,31.8,37.0
Chr9,17128258,M6371,32.4,37.6
Chr9,17192661,M6372,32.6,37.800000000000004
Chr9,17251791,M6373,32.8,38.0
Chr9,17379230,M6375,33.2,38.400000000000006
Chr9,17493529,M6377,33.6,38.800000000000004
Chr9,17556987,M6378,33.8,39.0
Chr9,17615985,M6379,34.0,39.2
Chr9,17685035,M6380,34.2,39.400000000000006
Chr9,17769622,M6381,34.4,39.6
Chr9,17792583,M6382,34.6,39.800000000000004
Chr9,17912545,M6383,34.8,40.0
Chr9,18136399,M6385,35.2,40.400000000000006
Chr9,18250489,M6386,35.4,40.6
Chr9,18362245,M6387,35.6,40.800000000000004
Chr9,18563394,M6389,36.0,41.2
Chr9,18753941,M6391,36.4,41.6
Chr9,18850884,M6392,36.6,41.800000000000004
Chr9,18962323,M6393,36.8,42.0
Chr9,19187909,M6395,37.2,42.400000000000006
Chr9,19298529,M6396,37.4,42.6
Chr9,19521592,M6398,37.8,43.0
Chr9,19611433,M6399,38.0,43.2
Chr9,19698396,M6400,38.2,43.400000000000006
Chr9,19918326,M6402,38.6,43.800000000000004
Chr9,20152695,M6404,39.0,44.2
Chr9,20259034,M6405,39.2,44.400000000000006
Chr9,20636694,M6406,39.4,44.6
Chr9,21009145,M6407,39.6,44.800000000000004
Chr9,21398518,M6408,39.8,45.0
Chr9,21487391,M6409,40.0,45.2
Chr9,21577537,M6410,40.2,45.400000000000006
Chr9,21668463,M6411,40.4,45.6
Chr9,21873472,M6413,40.8,46.0
Chr9,21948580,M6414,41.0,46.2
Chr9,22036559,M6415,41.2,46.400000000000006
Chr9,22124527,M6416,41.4,46.6
Chr9,22213892,M6417,41.6,46.800000000000004
Chr9,22524538,M6418,41.8,47.0
Chr9,22852245,M6419,42.0,47.2
Chr9,23172688,M6420,42.2,47.400000000000006
Chr9,23504580,M6421,42.4,47.6
Chr9,23827420,M6422,42.6,47.800000000000004
Chr9,24728717,M6425,43.2,48.400000000000006
Chr9,25313231,M6427,43.6,48.800000000000004
Chr9,25911465,M6429,44.0,49.2
Chr9,26238768,M6430,44.2,49.400000000000006
Chr9,27829983,M6431,44.4,49.6
Chr9,31666064,M6433,44.8,50.0
Chr9,34090806,M6434,45.0,50.2
Chr9,42930897,M6435,45.2,50.400000000000006
Chr9,54643314,M6436,45.4,50.6
Chr9,61526893,M6437,45.6,50.800000000000004
Chr9,73802056,M6438,45.8,51.0
Chr9,78745107,M6439,46.0,51.2
Chr9,82188603,M6440,46.2,51.400000000000006
Chr9,83336918,M6441,46.4,51.6
Chr9,84463826,M6442,46.6,51.800000000000004
Chr9,88030887,M6444,47.0,52.2
Chr9,88704775,M6445,47.2,52.400000000000006
Chr9,89305321,M6446,47.4,52.6
Chr9,89955169,M6447,47.6,52.800000000000004
Chr9,90596621,M6448,47.8,53.0
Chr9,91228841,M6449,48.0,53.2
Chr9,92497176,M6451,48.4,53.6
Chr9,93768561,M6453,48.8,54.0
Chr9,94968538,M6454,49.0,54.2
Chr9,95764922,M6455,49.2,54.400000000000006
Chr9,96413958,M6456,49.4,54.6
Chr9,97436689,M6458,49.8,55.0
Chr9,97959895,M6459,50.0,55.2
Chr9,98482402,M6460,50.2,55.400000000000006
Chr9,98996245,M6461,50.4,55.6
Chr9,99486815,M6462,50.6,55.800000000000004
Chr9,99980764,M6463,50.8,56.0
Chr9,100491535,M6464,51.0,56.2
Chr9,101010887,M6465,51.2,56.400000000000006
Chr9,101500226,M6466,51.4,56.6
Chr9,102003371,M6467,51.6,56.800000000000004
Chr9,102505325,M6468,51.8,57.0
Chr9,103000277,M6469,52.0,57.2
Chr9,103509030,M6470,52.2,57.400000000000006
Chr9,104039805,M6471,52.4,57.6
Chr9,104605642,M6472,52.6,57.800000000000004
Chr9,105174942,M6473,52.8,58.0
Chr9,107908767,M6476,53.4,58.6
Chr9,108423076,M6477,53.6,58.800000000000004
Chr9,108941174,M6478,53.8,59.0
Chr9,109134271,M6479,54.0,59.2
Chr9,109321284,M6480,54.2,59.400000000000006
Chr9,109496121,M6481,54.4,59.6
Chr9,109815817,M6482,54.6,59.800000000000004
Chr9,110021706,M6483,54.8,60.0
Chr9,110423814,M6484,55.0,60.2
Chr9,110850636,M6485,55.2,60.400000000000006
Chr9,111707006,M6488,55.8,61.0
Chr9,112131520,M6489,56.0,61.2
Chr9,112646738,M6490,56.2,61.400000000000006
Chr9,113053252,M6491,56.4,61.6
Chr9,114266515,M6493,56.8,62.0
Chr9,114841050,M6494,57.0,62.2
Chr9,115604786,M6495,57.2,62.400000000000006
Chr9,116514706,M6496,57.4,62.6
Chr9,117494059,M6499,58.0,63.2
Chr9,117801698,M6500,58.2,63.400000000000006
Chr9,118073909,M6501,58.4,63.6
Chr9,118956945,M6504,59.0,64.2
Chr9,119218049,M6505,59.2,64.4
Chr9,119858776,M6507,59.6,64.8
Chr9,120150571,M6508,59.8,65.0
Chr9,120430867,M6509,60.0,65.2
Chr9,120718014,M6510,60.2,65.4
Chr9,120941859,M6511,60.4,65.6
Chr9,121223623,M6512,60.6,65.8
Chr9,121717814,M6514,61.0,66.2
Chr9,122576313,M6517,61.6,66.8
Chr9,122855045,M6518,61.8,67.0
Chr9,123332888,M6519,62.0,67.2
Chr9,124387318,M6521,62.4,67.6
Chr9,124924556,M6522,62.6,67.8
Chr9,125697995,M6523,62.8,68.0
Chr9,126663925,M6524,63.0,68.2
Chr9,127206361,M6525,63.2,68.4
Chr9,127407457,M6526,63.4,68.6
Chr9,127573510,M6527,63.6,68.8
Chr9,127769615,M6528,63.8,69.0
Chr9,127968409,M6529,64.0,69.2
Chr9,128082885,M6530,64.2,69.4
Chr9,128181463,M6531,64.4,69.60000000000001
Chr9,128346997,M6532,64.6,69.8
Chr9,128507735,M6533,64.8,70.0
Chr9,128662499,M6534,65.0,70.2
Chr9,129550310,M6536,65.4,70.60000000000001
Chr9,129722854,M6537,65.6,70.8
Chr9,129890980,M6538,65.8,71.0
Chr9,130379960,M6541,66.4,71.60000000000001
Chr9,130542997,M6542,66.6,71.8
Chr9,130712662,M6543,66.8,72.0
Chr9,130824259,M6544,67.0,72.2
Chr9,130916188,M6545,67.2,72.4
Chr9,131027125,M6546,67.4,72.60000000000001
Chr9,131124745,M6547,67.6,72.8
Chr9,131367555,M6551,68.4,73.60000000000001
Chr9,131532596,M6552,68.6,73.8
Chr9,131675467,M6553,68.8,74.0
Chr9,132006002,M6556,69.4,74.60000000000001
Chr9,132166602,M6557,69.6,74.8
Chr9,132392024,M6559,70.0,75.2
Chr9,132532958,M6560,70.2,75.4
Chr9,132660899,M6561,70.4,75.60000000000001
Chr9,132919472,M6563,70.8,76.0
Chr9,133043726,M6564,71.0,76.2
Chr9,133175244,M6565,71.2,76.4
Chr9,133306181,M6566,71.4,76.60000000000001
Chr9,133559584,M6568,71.8,77.0
Chr9,133687007,M6569,72.0,77.2
Chr9,134024389,M6572,72.6,77.8
Chr9,134281891,M6574,73.0,78.2
Chr9,134409480,M6575,73.2,78.4
Chr9,134526690,M6576,73.4,78.60000000000001
Chr9,134655181,M6577,73.6,78.8
Chr9,134939622,M6579,74.0,79.2
Chr9,135017464,M6580,74.2,79.4
Chr9,135078261,M6581,74.4,79.60000000000001
Chr9,135153241,M6582,74.6,79.8
Chr9,135216159,M6583,74.8,80.0
Chr9,135298575,M6584,75.0,80.2
Chr9,135452136,M6586,75.4,80.60000000000001
Chr9,135539780,M6587,75.6,80.8
Chr9,135603217,M6588,75.8,81.0
Chr9,135672278,M6589,76.0,81.2
Chr9,135747080,M6590,76.2,81.4
Chr9,135823658,M6591,76.4,81.60000000000001
Chr9,135900720,M6592,76.6,81.8
Chr9,136015924,M6593,76.8,82.0
Chr9,136184520,M6596,77.4,82.60000000000001
Chr9,136274206,M6597,77.6,82.8
Chr9,136355672,M6598,77.8,83.0
Chr9,136428303,M6599,78.0,83.2
Chr9,136498285,M6600,78.2,83.4
Chr9,136575071,M6601,78.4,83.60000000000001
Chr9,136651880,M6602,78.6,83.8
Chr9,136704407,M6603,78.8,84.0
Chr9,136797812,M6604,79.0,84.2
Chr9,136873266,M6605,79.2,84.4
Chr9,137026198,M6607,79.6,84.8
Chr9,137113522,M6608,79.8,85.0
Chr9,137199607,M6609,80.0,85.2
Chr9,137275815,M6610,80.2,85.4
Chr9,137351026,M6611,80.4,85.60000000000001
Chr9,137428520,M6612,80.6,85.8
Chr9,137584826,M6614,81.0,86.2
Chr9,137661319,M6615,81.2,86.4
Chr9,137800366,M6617,81.6,86.8
Chr9,137886305,M6618,81.8,87.0
Chr9,137955041,M6619,82.0,87.2
Chr9,138032704,M6620,82.2,87.4
Chr9,138097565,M6621,82.4,87.60000000000001
Chr9,138195425,M6622,82.6,87.8
Chr9,138265029,M6623,82.8,88.0
Chr9,138341715,M6624,83.0,88.2
Chr9,138419649,M6625,83.2,88.4
Chr9,138497493,M6626,83.4,88.60000000000001
Chr9,138582177,M6627,83.6,88.8
Chr9,138659996,M6628,83.8,89.0
Chr9,138731532,M6629,84.0,89.2
Chr9,138800596,M6630,84.2,89.4
Chr9,138881439,M6631,84.4,89.60000000000001
Chr9,138960132,M6632,84.6,89.8
Chr9,139036027,M6633,84.8,90.0
Chr9,139111779,M6634,85.0,90.2
Chr9,139185611,M6635,85.2,90.4
Chr9,139296777,M6636,85.4,90.60000000000001
Chr9,139393389,M6637,85.6,90.8
